"id","comment_text","NOT","HOF"
hasoc_english_318204,"Yes......   Fully Agreed.   Movies n Dramas of TV promotes Nudity, Eve Teasing, jealously, hatred, Superstition, Magic,extra marital affairs..",1,0
hasoc_english_318205,"What an foolish women...",0,1
hasoc_english_318206,"Suzlon do you.think can run now after being an disaster for soo many years",1,0
hasoc_english_318207,"hope it doesn't becomes dominos bike... such a lousy launch",0,1
hasoc_english_318208,"I think process of replacing Mr.Mistry without informing him is not justified.",1,0
hasoc_english_318209,"only state they are in mojority is j&k and look what happened to hindus there . . . Islam is a religion of the devil masked as GOD . you can never expect good and nice things from muslim countries in the first place",0,1
hasoc_english_318210,"No way hindus can hate patriots like you Sir",0,1
hasoc_english_318211,"FIR should be registered against MLA.",0,1
hasoc_english_318212,"ironically Mumbai also has the 2nd largest slum in Asia ..Dharavi",0,1
hasoc_english_318213,"There are reasons to not buy the Moto G5 Plus",1,0
hasoc_english_318214,"Atleast his speech has facts unlike that of modi, full of lies and crying... anyone can speak against wrong deeds specially when someone disable 90 % of people to get their money from their accounts and eventually disable all middle and lower section people to get basic needs of life including  food...... u know what i mean by 90%",0,1
hasoc_english_318215,"should i laugh or cry for this stupid demand.",0,1
hasoc_english_318216,"Government should see that common man should not be in trouble",0,1
hasoc_english_318217,"Don't go for debate with this stupid people they will never accept Islamic activities by heart,debate wth this people is like debating  wth donkey",0,1
hasoc_english_318218,"BETTER YOU MUST GO AND HAVE DIALOGUE WITH PAPU  AND YOU MIGHT GET SOME GOOD IDEA",0,1
hasoc_english_318219,"Hammad Ahmed don't u think this 1 truly a surgical, which enemy claims while we don't",0,1
hasoc_english_318220,"fear of frustration of self made Aircraft Carrier " Made in China " :D",1,0
hasoc_english_318221,"Demonetization did great service during election!!! Look at UP results!! Mafios especially that Dalit mafia queen could not unload black money during election!! See the outcome!!",0,1
hasoc_english_318222,"Are you living in this planet or with 72 virgin hoors @ ubaid 1qbal,  pls check Google or you tube, you will get what you want there,  how disgusting you people are trying to distort the reality, shame on you",0,1
hasoc_english_318223,"Yes. During British period navab of Junagadh organized a grand marriage ceremony of his pet dogs . During the partision he carried his pets to Pakistan and left behind his wives in India .",1,0
hasoc_english_318224,"WoW!! CNBC-TV18 could not find a picture of an Indian Loco!!! Using Chinese Loco's...",0,1
hasoc_english_318225,"Govt has allowed FDI in sectors which were never available to non-govt parties: Commerce Minister",1,0
hasoc_english_318226,"This old man is useless.",0,1
hasoc_english_318227,"Super doper movie",1,0
hasoc_english_318228,"Dike Chukwudi Henry two wrongs do not make a right but as always no one talks about this stuff in the west",0,1
hasoc_english_318229,"All the khans feel murdered......money printer or hoarder of black money.....",0,1
hasoc_english_318230,"People"... If we stop flying this problem will be cured!!!! :P",1,0
hasoc_english_318231,"Bata share going low day by day. I had bought at 539 now it's 490 shall i hold ??",1,0
hasoc_english_318232,"Anti bjp groups are on paralizing mode....they cant recover ....going to be worst condition more n more",0,1
hasoc_english_318233,"May be true....BJP needs such morons in their party",0,1
hasoc_english_318234,"Riaz Mohammed, so they are not charging too much ....",1,0
hasoc_english_318235,"You come to Tamil Nadu man, right now no such problem here, but we have many other problems",0,1
hasoc_english_318236,"Question remain to be answered is if it's incl of all taxes or exclusive.",1,0
hasoc_english_318237,"The biggest explosion of 2017. The big bang had never happened and never will * ₹₹ Free Join Other Business ₹₹ *  → If you want to get a job  → 10,000 to 50000 rupees from mobile ..  → Earn money every month, absolutely free  → champ cash from the Play Store  → Download your App  → Register.  → Enter the Referal ID - *371881*  → Helpline Whatsaap no - *9529389497",1,0
hasoc_english_318238,"Allie of  pakistan in india :P i wonder wat this modi gonna ask from him or wat the heck he want from india During world war 1 indian army faced turkish army and chased them out of middle east",0,1
hasoc_english_318239,"It's not a cultural festival...CPI (M) people held the beef fest in protest...the point is since when did people in Kerala start talking in such communal terms ....the BJP is trying very hard to get a foothold in Kerala and what better instrument than inciting communal violence in the name of cow and beef as they are doing in north India",0,1
hasoc_english_318240,"Hahaha... They are not being given full powers in Kashmir. Kashmiri youth kill them & they don't have orders to shoot not even to save their lives.",0,1
hasoc_english_318241,"Sir ok we are growingup but my question is when stop caste reservation",1,0
hasoc_english_318242,"Nothing my dear. You lost your husband and only you will suffer life long and your family with you. Others will just do the lip service. God bless his soul to be rested in peace",0,1
hasoc_english_318243,"India is under alot of pressure and nervousness, due to the dettoriating situatation in Kashmir, is blaming Pak Army",1,0
hasoc_english_318244,"Now it's time for hit the bastards hard,  no time for " kadi ninda " but time for action...the barbaric action shows , it's not a human work but of animals. And when pigs r gone mad , they r not treated they r shot dead. Our great army men got martyrdom ,take the revenge kill the bastards hard on their land and hard n very hard.",0,1
hasoc_english_318245,"Marketing guy needs a brain washing ...what is he positioning",0,1
hasoc_english_318246,"Haha peace from pakistan wow . come on Fatima Farooque don't waste ur time here it's just a normal view of a Singer and In india u have freedom of speaking whatever views v have,  anyways how is kasab is he in jannat with 72 virgins.do u have any views on isis or triple talaque , even that is part of Islam right. Hope u don't face triple talaq in ur life will pray to Allah for ur safe marriage.",0,1
hasoc_english_318247,"If Rupee is Lakshmi, Old Lakshmi is visiting temples nowadays!!",0,1
hasoc_english_318248,"Please search some humanity in Syria too",0,1
hasoc_english_318249,"there will be time buddy , you will be pushing the polo gt for failure of engine ...",1,0
hasoc_english_318250,"How much long we have to wait for our strong actions",1,0
hasoc_english_318251,"Should Companies behave like runway robbers to make money.Their actions clearly show that the move by this insensitive govt. to demonetize notes of higher value was made to promote their business at the expense of over a billion people.Will they take responsibility for so many people who died standing in long queues.A woman at Kanpur had to deliver baby in bank premises .Shame on PM Modi and his bhakts for sacrificing humanity at the altar of these multinationals.",0,1
hasoc_english_318252,"All the johars and likewise are nothing but chamchas and asslickers of big stars. Too many sycophants and ego blowers. . .",0,1
hasoc_english_318253,"Sonia I am asking from last five days on rel.cap please reply",0,1
hasoc_english_318254,"As cow vigilantism sweeps across Uttar Pradesh, cattle-sellers go online to sell their cows.",0,1
hasoc_english_318255,"Real pm who will take indians to hights or down",0,1
hasoc_english_318256,"Next slap to sm Krishna..... Saya time nalli aase",0,1
hasoc_english_318257,"although i like your chat but it bed experience as your server is not streaming it well ...",1,0
hasoc_english_318258,"now dont start discussion and waste my time.i am going with his fathers statement which is strong message.rest lies with intelligence agencies to decide not me or you.you people have no time rather pointing different angles# Venkatarama krishnamurthy",0,1
hasoc_english_318259,"Fascist order by fascist government...!!",0,1
hasoc_english_318260,"Bloody idiot BJP does not need to target you or Kejri you guys target yourself",0,1
hasoc_english_318261,"Petition makes out a case of (A) Abuse of Articles of Association by outsiders (B) Breakdown of governance & (C) Loss of ethical values",1,0
hasoc_english_318262,"Hindus in UAE n Saudi arabia....they cant complain miss.  U dont know those r islamic nation ..u cant propogate ur religion.     Its not bcoz they r used to it. Its bcoz they just cant ...they will have to leave that country.. Sonu nigam has mentioned that therr is problem only wth azaan...no..every religion which uses so much noise in the name of religion is wrong..",0,1
hasoc_english_318263,"I like the comments. .  I am what  I am   I don't aspire  for any authentication  of my practice  of morality which  I kept in sactum  sanctorum. .  Away  from these   I never  identify my self  with any political  party. . It's your view  that I am bakth  blind so on.....  I comment.. and continue  on such  posts  where  it's  needed. . So called  freedom  of speech  ..by presstitues  jargon 😊😊😊",0,1
hasoc_english_318264,"Rajit Raja China aint communist now, only aperson with ZERO knowledge of economics will categorise it as communist.",0,1
hasoc_english_318265,"Engineering college flood was came at time of UPA government, Mr Kalam had given a vision to students for good hopes in engineering sector but 1998 to 2010 india lost pace of growth .In 1998 there was slowdown in economy but now we are looking to make own future by own .",1,0
hasoc_english_318266,"It is the legacy that SP and BSP have left  after years of rule.Their arrogance and treachery will not be forgotten easily",0,1
hasoc_english_318267,"How come u gave tax exempt to political pupil what is the use doing all ?",0,1
hasoc_english_318268,"Maa ka Naka nothing gonna change it will remain the same",1,0
hasoc_english_318269,"What is plain and simple is: people of Goa rejected you and you imposed yourself on them by buying/luring a few turncoats who also betrayed people who voted for them for their standing against the ruling party. That is unethical by any yardstick!",0,1
hasoc_english_318270,"modi ji ab pakistan ki aankh me aanshu aane chahiye.....BHarat mata ki jai...",1,0
hasoc_english_318271,"Hi",1,0
hasoc_english_318272,"No Income tax is the only brilliant idea given by Subbo",1,0
hasoc_english_318273,"Sir and madam I have bse @1000 what do with bse every day going down",1,0
hasoc_english_318274,"Working or not working is a personal choice..the way Mira minds people having judgements about her being a house maker the same way she shouldn't be judgemental about women who work after having babies  Working after babies no where means these women love their kids any less than she..some don't have a choice due to financial constraint..some choose it because they want to..as simple as that",0,1
hasoc_english_318275,"Pak army is layer all offiser are donkey tjey have no guts to fase indian arme on frontline",0,1
hasoc_english_318276,"It was also 18INR in 2008 then you can even buy flat in south mumbai.. :)",1,0
hasoc_english_318277,"he should not die n our country needs him for his crime he has done in 1993 blast.",1,0
hasoc_english_318278,"Macchi u people only be licking Congress shoes. B, cos for vote bank they licking us, if ur terrorists also.",0,1
hasoc_english_318279,"India is already on his way to form chabahar port with iran. No need for cpec",1,0
hasoc_english_318280,"Really proudable...nice..",1,0
hasoc_english_318281,"Kejriwal is a fraud",0,1
hasoc_english_318282,"This is a baseless news and have only come up in the social media only...no such thing has been ordered by the Kuwaiti government...so just chill",1,0
hasoc_english_318283,"What should be done with Divis Lab for long term???",1,0
hasoc_english_318284,"Let us call a spade a spade Anna ji. You will go down in history as the person who ushered an era of Anarchy in the country. Atleast one generation will pay the price for having supported your so called followers. Harsh words, i am afraid, but true. Truth hurts, doesn't it?",0,1
hasoc_english_318285,"Your problem is your religion.., he may be a noble laureate..  Here the question is hard work.  How hard did he work to show the might or the valour of India to the rest of the world like our PM.  His daughter is in films who is ready to act even nude..  So the second thing is our culture and values.  Considering your religion this may be insignificant to you.  But that is another curse on  India.. We have to bear it...",0,1
hasoc_english_318286,"As Nifty is in record high, expecting to reduce the imposing tax on gold.",1,0
hasoc_english_318287,"No law.and order only army court give judgement .Support by GRP of terrorists",0,1
hasoc_english_318288,"That rape comment is a bloody lie and if I were with BJP I would have bloody sued off these biased presstitutes for whatever they are worth. All yogi takes about is retaliation if something happens to his people and I don't anything is wrong with it. If you go by stats from UP which were released by secular govt of UP it shows that eastern UP and especially Gorakhpur is far more a peaceful place than western UP and its because of Yogi. Also check the reputation of Gorakhpur before Yogi Adityanath became the MP.",0,1
hasoc_english_318289,"You Congress people our hearts are burning when we compare the present level with that of lokmamya tilak, dadabhai now rojee,malavya, jawaharlal nehru, jatipitha  gandhi. I appeal to you to bring back the dignity of those stalwarts.",0,1
hasoc_english_318290,"All dramatics introspection is of no avail now???",1,0
hasoc_english_318291,"Thanks to Trump and all racists😣",0,1
hasoc_english_318292,"Very Well said 🖒",0,1
hasoc_english_318293,"Hi Manisha",1,0
hasoc_english_318294,"People need intellectual brain to understand what Mr Modi is doing... people abusing him are Bewkoof",0,1
hasoc_english_318295,"What is wrong in it. He is corrupted person",0,1
hasoc_english_318296,"But "  I'll be right to join BJP" - says Anna Hazare.",1,0
hasoc_english_318297,"At least those North Indian fanatics really don't eat Beef n have a right (vocal ) to object but Malayalee ?  What frauds of the nth kind. ?  Have you heard of any Malayalee who will show revulsion to beef  ? at the most say he doesn't take MEAT which means no meat and not any dislike to Beef. !!",0,1
hasoc_english_318298,"Go far maruti only ...steady longterm bet  Sintex & Aarti volatile. Trading prospects Heritage food...no",1,0
hasoc_english_318299,"As far as performance is concerned Cyrus would be working hard as Shapoorji Pallonji holds significant stake of around 18 percent of tata sons. Very strange and difficult to understand why this happened",1,0
hasoc_english_318300,"Sonia ,  EVERY  MOMENT  MIND   it ,   EVERY  MAN's   mind-operate   TWO  MOST   WANTED   CRIMINAL  STAYING   IN  ASSAM - INDIA .   SO , BE  CAREFULL  ANY   MOMENT .  GLOBALISATION'S  SCIENCE   SATELITTE   PHONE   THEM'S   WINGS.   OK ?   DON'T   WORRY ,  ANY    MOMENT   I   AM  STAYING  WITH   EVERY    MEDIA   HOUSE .  OK ?",1,0
hasoc_english_318301,"Blade fool",0,1
hasoc_english_318302,"markets wil be in a range & the trend remains lower.",1,0
hasoc_english_318303,"I really thought India would head the world in the 21st century. .. and we are, just that sadly, it's back to the 17th century..",1,0
hasoc_english_318304,"Yeah I'll take a venti caramel IED and a grande vanilla bean shoe bomb",1,0
hasoc_english_318305,"An old man who is handled by the most dangerous politician in history",0,1
hasoc_english_318306,"💥India's No.1 Home Job💥 🌟earn money without any investment 🌟multi level networking  🌟work daily 2 hours per day earn rs 500 to 1000rs daily 🔥life changing oppurtunity ✍type "JOIN" and send to my whatsapp no +918444867178",1,0
hasoc_english_318307,"Maybe highway sign was written in Hindi which the driver couldn't understand... 😂😂😂😂",1,0
hasoc_english_318308,"After this the story will be same till next election people will suffer for voting.",0,1
hasoc_english_318309,"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?",0,1
hasoc_english_318310,"If Dalits not pushing science in India , then there could total choas and illogical things will emerge ..like black vs white, women vs men , short vs tall .. eventually will lead to Delhi Sultnate returning to power ..then British ..why to repeat all history again.",0,1
hasoc_english_318311,"So u r a complete idiot....",0,1
hasoc_english_318312,"Hi , Can We expect NBFC to Rally more ... ur Views on LT Finance",1,0
hasoc_english_318313,"That's what happens when you skip your education to marry a rich guy 10 years elder to you. Being a homemaker is your obvious choice but what about independent working mothers & single mothers?  Make your own choices but don't run down and belittle women who don't have your luxuries.  And I'm sorry but what makes you think that it's okay to spend just an hour with a puppy? Like how can one even compare. She's ridiculous.Aishwarya Joshi Sreoshi Bagchi",0,1
hasoc_english_318314,"Yogi Adityanath should have come in her support .His support would have salutary  effect on the loose cannons in his party.",0,1
hasoc_english_318315,"hehehehehehehehe if they dont plant a station in RAJASTHAN for SOLAR ENERGY we will have to buy power form others very soon!! wake up indians to push the Govt. for this Project for Power!!!!!!!",1,0
hasoc_english_318316,"Ask them how many days it takes to print in 5  lakh crores",0,1
hasoc_english_318317,"Buddy  vikram we have lot of international friends dont worry about pak. Do some thing to  clean india 60% without toilet nation fuc...k",0,1
hasoc_english_318318,"If citizens of India had cared for country, would Congress have looted country for 60 yrs. Let us now remain awake in this awakening ,support modi till he cleans all the mess .",0,1
hasoc_english_318319,"Do you like icecream?",0,1
hasoc_english_318320,"There are 1.30 billions Indians to wish ISRO we don't this bollywood actors to wish our scientists and especially this family Bachchan",1,0
hasoc_english_318321,"MLAs come dime a dozen. Its a shame that this creature could not respect a woman or a police officer or a human being. Maybe if a stray cow was on the road he might have acted more respectfully.",0,1
hasoc_english_318322,"Calls to all networks to remain free even after March 31: Mukesh Ambani",1,0
hasoc_english_318323,"What else can you do? Nothing isnt my option. Im not going down without a fight.",1,0
hasoc_english_318324,"Oh Pak army or should say porki hijada army whose country didn't excepted the bodies of their dickless coward army during kargil war,army which submitted infront of Indian army in 1971 and east Pakistan became Bangladesh...And hijada army couldn't even save school childrens from merciless killings and Indian forces really  reached Lahore in 1965..",0,1
hasoc_english_318325,"He knows that it's impossible for him to be elected through loksabha !! Because now public knows ..who is patriot or unpatriot",1,0
hasoc_english_318326,"I DISAGREE WITH HIM !NO ONE HAD PROBLEM WITH AZAAN EXCEPT THIS FELLOW..",0,1
hasoc_english_318327,"*PURE DESH ME AFRA TAFRI KA MAHOOL HAI...INDIA KI 98% JANTA GARIB HAI..YE MAAR ASLI 98% PE MARI HAI MODI JI NE..YE ACHA NHI KIYA BJP NE PURA VYAPARI VARG ROO RAHA HAI KHUN KE AANSU BJP WE SHAME ON YOU*  *B.J.P..*❌❌❌❌❌❌❌ *MODI..*❌❌❌❌❌❌❌  *WE REALY SHAME ON YOU MODI JI..*",0,1
hasoc_english_318328,"now it looks advani & MM goshi and other terrorists are not in the race for president post. So Anna is appeasing modi to get a chance. oooo",0,1
hasoc_english_318329,"Nigel could you please ask her if she tracks Alphageo and if yes what does she think of the company from a long term perspective?",1,0
hasoc_english_318330,"No any dialogue only dialogue  baltastan and POK not Kashmir",0,1
hasoc_english_318331,"Killing Kurds , yazidis , collaborating with ISIS and you r terming them ummahs best leader in the world. Nonsense. Pakistan is also ur ummah then",0,1
hasoc_english_318332,"There is clear cut polarisation of votes in UP and it is not good for demovracy.",1,0
hasoc_english_318333,"rajdeep enterprises , rajdeep ltd , raj deep foundation , rajdeep public limited  ....so rajdeep you want to see this ......tell you one thing you are not even fit to sell samosa .................lease this comment for 30 years",1,0
hasoc_english_318334,"he said just because he wants attention of indians again no one listening his songs he wants to come back thats why he is targeting muslin religion ..he is above 45 year old did he first time listen prayer call... shame on you... and when this brutality end when muslim is allowed to eat beef in islam who they are to stop them... stop this forcefull acts ... just drink cows urine its your punishment from Allah....",0,1
hasoc_english_318335,"Nice",1,0
hasoc_english_318336,"Kumar vishwas didn't attack on any  party .  Indian Express team you should watch this video again again & then title it.",1,0
hasoc_english_318337,"CPIM. The party which has given birth to industrial revolution in India",1,0
hasoc_english_318338,"Useless remark",0,1
hasoc_english_318339,"Yep the people of Palestine are living on the ( Jewish ) nation of Israel's land  PIRIOD the proof is all throughout Gods Word",1,0
hasoc_english_318340,"India producing engineer , tea , iitian but mighty pakistan producing terrorist",0,1
hasoc_english_318341,"80% of kerala peoples like beef....we dont like anyone to interfere in it!it is the right to eat what we desire....we will unite  against beef ban....it is because of the foolish performance of bjp and alliances in the field that they can't get much hold in kerala",0,1
hasoc_english_318342,"Just Gun Down those termites. Yes I am a warmonger when my brothers are getting killed and manslaughter is not monopolized for one side",1,0
hasoc_english_318343,"Fantastic ! He said it right ! Loudspeakers create nuisance and disturbance and also Politicians and fundamentalist s misuse it with their fiery announcements ! Ban it for ALL communities except for special occasions with prior permission s !",0,1
hasoc_english_318344,"Great Palanisamy Congrats ! Keep DMK at bay !\",1,0
hasoc_english_318345,"Why did the Parliament Street branch of the bank close the gate to public including senior citizens  after 12 PM today .People waited patiently outside the bank for 4 hrs only to be told to come tomorrow.",1,0
hasoc_english_318346,"A vision that is set to change India and  the world.",1,0
hasoc_english_318347,"nursery kid should be in their respected  class ......beware you will be lost in the crowd dear",0,1
hasoc_english_318348,"Hai cnbc tv 18.....brain game do watch National geographic channel there by you can recognise true and false facial image created examples actors , false smiles , etc.........muscles of your face . your brain is also highly adopt at recognizing what other peoples' faces are saying...now match your candidate also ...this comments in totality not for any particular subject please .",0,1
hasoc_english_318349,"Secularism Doesn't mean appeasing Minorities for vote bank politics nd  leaving Hindus isolated. Hindus unlike old Generation,They are united now to Chose the party that safeguard them.",1,0
hasoc_english_318350,"The killer of Nirbhaya can roam free, but police killing Muslim boys before proving anything, being Muslim as if, is antinational. If the father accepts the boy, the neighbours will lead the family to choose death, mentally and physically. Ministers also rule with criminal charges here. Bitter truth.",0,1
hasoc_english_318351,"RSS people starts boiling when any body says about secularism and start giving their own bised definition of secularism. This communal thought was first inducted by Sarwarkar in the year 1910 in Indian freedom straggle and and terminated at the birth of  RSS in 1925 along with another communal organisation MUSLIM  LEAGUE. These organisations seldom taken part in the straggle of India.",0,1
hasoc_english_318352,"Were is the law and order gone and who r these mobs to take the law into they own hand, come on policesa do something to save the law.",1,0
hasoc_english_318353,"Like Done :)  🔊 Good Afternoon :) 👤CNBC-TV18  📆 Tuesday : 18 April 2017  ✪ CNBC-TV18 ➽ Check Latest Post  ⏰ 4G Bot♻1 Minute 6 Second :v   8| Bot Boss▶Vikas Das  <3 BotBoss,Top 🔛 Server 2 <3",1,0
hasoc_english_318354,"Navratri and Ganesh Procession does not happen everyday whereas Azan keep on disturbing every day...must be banned....Do not need to learn secularism from Pseudo-Secularists....",0,1
hasoc_english_318355,"Utter bs. He was sleeping all the while since GST is being discussed. They all are in deep slumber & taking a break on TV.",0,1
hasoc_english_318356,"Whatever wipro is growing but what is happening in the root is not notified by anyone which is very bad. If someone is going to come for audit then that person use to come before the audit days and use to inform everything what he is going to do . And if something is wrong than also bosses over there use to protect the person who is responsible for that and on opposite side person working on 3rd party were forced to do work for everyone and they use to get scolding on regular basis without any reason",1,0
hasoc_english_318357,"I am cutting a pig right now. ..wanna taste it  ??",0,1
hasoc_english_318358,"Actually all rohith supporters are in turn yakub supporters as rohith supported yakub😂😂😂",0,1
hasoc_english_318359,"#Plots sale in | #chandapura | #Anekal | #ElectronicCity | #HosurRoad | #Bangalore | #Hosur | #BMRDAPlots | #BudgetPlots | #Sites",1,0
hasoc_english_318360,"Some of the rural areas no power..so first step we need to take that...",1,0
hasoc_english_318361,"Top university for raising anti-national slogans???",0,1
hasoc_english_318362,"Impressive. How does india tv get this kind of news?? And the hospital in the picture is a private hospital in karachi. Not an army hospital.",1,0
hasoc_english_318363,"is it 400c or 004 cc, so submissive, i wonder why did they name it Bajaj Dominar??????",1,0
hasoc_english_318364,"He slaped indian journalist when he tried to RELATE KASHMIR ISSUE WITH KURDS ISSUE.......I GUESS INDIAN SHOULD REMEMBER THAT TURKEY ALWAYS SUPPORTS PAK ON KASHMIR ISSUE......AND ALSO SEE THE INTERVIEW ..LOL!😂........AND YOUR MEDIA WAS COMPairing him with...CHAI WALA!😂",0,1
hasoc_english_318365,"Latest statement of Pak Army A local commanders level hotline contact was established at Rawlakot- Poonch sector on LOC last night between Pakistan and Indian Army authorities. Indian counterpart was told that there has been no CFV from Pakistan side nor mutilation of Indian soldiers bodies. Indian authorities were told that there is unnecessary media hype following the allegations. Pakistan remains fully committed to maint peace and tranquillity along the LOC and expect same from other side and hope prudence is exercised and no steps are taken that may lead to vitiating of environment and affect peace along LOC. A Routine DGMO level hotline is also likely today.",1,0
hasoc_english_318366,"Indian Express is in realty Musalmaan Express.Like NDTV it's grinding it's axe since Trump won same as they houned Modi. Journalists associated with IE & NDTV should black-listed & their relatives if any in US should be kicked out.",0,1
hasoc_english_318367,"Dilip sir can you please share your views on bodal chemical for long term portfolio?",1,0
hasoc_english_318368,"RBI says the fake money amount in our country is around 400cr.and the RBI holds around 62lkh.cr as asset .so how much percentage it is ? public is not favouring the blk marketeers. but we are strongly opposing this tortuous and hooligan decision which I affraid has been taken to protect the ambanis and adanis and hindujas.  I hope they are not on que to draw 4k.",1,0
hasoc_english_318369,"When did eating beef become a cultural festival in Kerala ???.....",1,0
hasoc_english_318370,"Stupid traders - keep shopping carts for people to carry stuff to their car; Anyway Delhi has its more than fair share of fatso Bhai saabs and behenjis....at least the walking will help.",1,0
hasoc_english_318371,"How else can a doting house held lazy mother justify her life to herself!!!! Well!!! Ms. Rajput... It's probably the most u are capable of....  We the kids of entrepreneur woman are actually puppies we learn to be independent very soon and that's what a good parenting calls for....",0,1
hasoc_english_318372,"OMG. Indians are masters of blaming others for their failure. It seems majority population is not influenced or learned from Ramayana, Gita, Mahabharat, upnishad,  Puran, But they get everything from movies. Ha ha",0,1
hasoc_english_318373,"great. so mr. feku your acche din shuru ho chuke",0,1
hasoc_english_318374,"Advertising is non issue but the way is. About four decades earlier the government was distributing the product free of cost at petty shop, at travelling points and in the offices of ministry of health. Unfortunately the process of family planing discontinued and given up following the aggression being practiced by Mr. Sanjay Gandhi, son of Indra Gandhi during her rule.",0,1
hasoc_english_318375,"Ha has gone to Kailash Yatra, after returning back he shall comment on Indias economic reformation.",0,1
hasoc_english_318376,"Under Rajnath Police, even his state president is not secure...they talk of EIP bluff masters !!!",0,1
hasoc_english_318377,"Nifty 5300 in 2010-11, 2016 we are at 8700. Don't you feel nifty racing towards 12000",1,0
hasoc_english_318378,"These people are throwing stones because they are paid to do so by terrorist country Pakistan.",0,1
hasoc_english_318379,"Instead of being a successful woman professionally, be a successful mother, wife, daughter.",0,1
hasoc_english_318380,"I absolutely agree with you sir.....but the condition is that these paid chamchas n our honourable ministers should b in the lead",1,0
hasoc_english_318381,"He mean when the baby cry while he sleeping  he get disturb of carrying noise so hold the baby's neck  This is all drama for to get fame only  Enough now by the using religions  Now we all Indians are aware of those all",0,1
hasoc_english_318382,"Fed said that they will further hike interest rates in the next year...Do you think Indian markets will try to factor that?....",1,0
hasoc_english_318383,"India will not forgive this idiot. An amazing momentum that was built with the anti-corruption wave in 2010 saw the death because of this Man's ego and delusions of grandeur. He's a big loser as far as I am concerned",0,1
hasoc_english_318384,"It is sad that the money comes in after the victory but there is no monetary help, scholarships or even infrastructure support before the Olympics to prepare these athletes. If India had that, we would have many more medalists and even bring in gold. The country has immense talent but very few agencies are interested in nurturing that talent.",1,0
hasoc_english_318385,"Why Pakistan behave like coward ??........if they attacked than accept it .....or if did not attack than accept that it's terrorist attackers come from Pakistan",0,1
hasoc_english_318386,"Amazing movie...Superb imagination...U can feel the hardwork it must have taken for every scene,the thoughts as well as the execution of them...hats off to the makers and the actors",1,0
hasoc_english_318387,"communism bootlicker of china r finished from every part of nation except kerala & tripura soon they will go down 0 in these states also...... from killing human being to animals only these justified their ideology from marx lenin mao che to every naxal in india they have only killing in mind................",0,1
hasoc_english_318388,"Person who buy need to build own roads to drive",1,0
hasoc_english_318389,"1st aggressive statement i have seen since he took his office.",1,0
hasoc_english_318390,"Expect incentives for new age  vehicles operated on batteries, electricity, etc.",1,0
hasoc_english_318391,"Israel is better than Turkey.Turkey is dangerous .A threat to world peace.",0,1
hasoc_english_318392,"https://www.youtube.com/watch?v=k-b22XCgwqA  Hye > #Rapeistan First Make Ur Soldiers Brave then Talk About War Against Pakistan and SoCald Surgical Strikes",1,0
hasoc_english_318393,"Serves him right",1,0
hasoc_english_318394,"Plz make some strong organization in every state..which take care of these athlete...they faces a lot of problem...just like a gopichand made it",1,0
hasoc_english_318395,"National award on the way !",0,1
hasoc_english_318396,"Sachin Dattatray Dhankude says that if, by going symbol-less, he is successful in bringing about a rule that will write off symbols for election candidates, he is ready to take on the risk as it will fulfill his “larger aim”.",1,0
hasoc_english_318397,"Lol most hardworking . His hardworks comes only when he decide which movie to see and  what review he should give . . .",1,0
hasoc_english_318398,"Our leaders are just drunken sots and beastly guttons do you agree?",0,1
hasoc_english_318399,"I think you are Rahul Gandhi supporter",0,1
hasoc_english_318400,"Big business always supports the government,to save their skin and used for propaganda",1,0
hasoc_english_318401,"Very bad news channel is ABP Neaws channel Only BJP news channel in this world Very bad news channel is ABP Neaws channel Not interested in indian people",0,1
hasoc_english_318402,"1 thing is confirmed.that.  He has guts to speak straight .. Either u like it or nt",1,0
hasoc_english_318403,"I think.it will be someone with no family ties this time.",1,0
hasoc_english_318404,"Swacch Bharat Abiyan" is an initiative of our government has became very popular out side of our country. Bravo!",1,0
hasoc_english_318405,"Who is speaking? Head of a party who execute with the cruelest methods any one who are found to be a threat to their growth, even their own cadres or Leaders who may desert Party. Even Mussolini or Hitler will shudder if they see the method of murders this inhuman party did. They failed miserably in West Bengal. Now many right thinking citizens are rejecting the polarisation jumla of both Congress who are habitual corrupt and Communists whose DNA is political murders and joining BJP refusing to be mislead by their Vote Bank Lies of communalism. Vijayan's party as well Cingress are scared and worried about the erosion of their cadres to BJP and hence unleashed a dirty devilish Malicious  Communal Campaign coupled with murders and clashes on BJP. But this has become outdated and Congress is swept to a corner in Centre. Same experience will meet CPIM and Congress again.",0,1
hasoc_english_318406,"Cpec as 200year Fefore east India company.  It's not for pak for China bevkuffo By this road which  type of industry come in pak.. Tell Wat u get Cpec",1,0
hasoc_english_318407,"That's male ego talking.. 😈",0,1
hasoc_english_318408,"The increase is a trap . Markets will fall big time. Wait for lower levels to buy",1,0
hasoc_english_318409,"Such a horrible article. Quotes the Pope on Marxism as if he is the authority to go by. The highest income inequality today is in Russia of all countries and yet Marxism is the panacea. The attempts to create Marxist utopia have given us horrors of Stalin, pol pot, Mao, Castro, and Hugo Chavez and yet this belief of infallibility of Marx hasn't gone. It is almost if Marxism itself is a religion.",0,1
